dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
mozilla-beta,"Transformer(w=10,d=32)",3534810,944,566,189,189,"w=10,d=32",456.0,3,True,True,0.2857,1.0,0.4444,0.05291,0.7672,4,10,3,0,-1.67,44
mozilla-beta,"Transformer(w=10,d=32)",3534813,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.095238,0.8836,0,18,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",3534814,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074074,0.9048,0,14,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",3534815,944,566,189,189,"w=10,d=32",456.0,3,True,True,0.5,1.0,0.6667,0.015873,0.5344,3,3,3,0,-18.67,88
mozilla-beta,"Transformer(w=10,d=32)",3534816,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058201,0.9365,0,11,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",3534817,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.042328,0.9577,0,8,0,0,,8
mozilla-beta,"Transformer(w=10,d=32)",3534819,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058201,0.9418,0,11,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3534820,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058201,0.9153,0,11,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",3534821,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058201,0.9418,0,11,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3534822,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.9365,0,12,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",3534824,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074074,0.9048,0,14,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",3534825,944,566,189,189,"w=10,d=32",456.0,2,True,True,0.5,1.0,0.6667,0.010582,0.8836,2,2,2,0,0.0,22
mozilla-beta,"Transformer(w=10,d=32)",3534828,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.068783,0.9153,0,13,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",3534832,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.8889,0,12,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",3534834,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.8677,0,12,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",3534835,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.084656,0.8148,0,16,0,0,,35
mozilla-beta,"Transformer(w=10,d=32)",3534839,944,566,189,189,"w=10,d=32",456.0,1,True,True,0.1,1.0,0.1818,0.047619,0.8466,1,9,1,0,-9.0,29
mozilla-beta,"Transformer(w=10,d=32)",3534844,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074074,0.9048,0,14,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",3534845,944,566,189,189,"w=10,d=32",456.0,2,True,True,0.2308,1.0,0.375,0.05291,0.8624,3,10,2,0,0.0,26
mozilla-beta,"Transformer(w=10,d=32)",3534846,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.8995,0,12,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",3534847,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.9259,0,12,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",3534850,944,566,189,189,"w=10,d=32",456.0,1,True,True,0.1818,1.0,0.3077,0.047619,0.9259,2,9,1,0,1.0,14
mozilla-beta,"Transformer(w=10,d=32)",3534854,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.8624,0,12,0,0,,26
mozilla-beta,"Transformer(w=10,d=32)",3534855,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.079365,0.7672,0,15,0,0,,44
mozilla-beta,"Transformer(w=10,d=32)",3534856,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.068783,0.9101,0,13,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",3534871,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.05291,0.9365,0,10,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",3534876,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.047619,0.9206,0,9,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",3534877,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.068783,0.9206,0,13,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",3534882,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074074,0.9259,0,14,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",3534889,944,566,189,189,"w=10,d=32",456.0,1,True,True,0.1538,1.0,0.2667,0.058201,0.9206,2,11,1,0,-4.0,15
mozilla-beta,"Transformer(w=10,d=32)",3534903,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.9048,0,12,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",3534909,944,566,189,189,"w=10,d=32",456.0,1,True,True,0.0909,1.0,0.1667,0.05291,0.873,1,10,1,0,0.0,24
mozilla-beta,"Transformer(w=10,d=32)",3534913,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.063492,0.9259,0,12,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",3534973,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.042328,0.9471,0,8,0,0,,10
mozilla-beta,"Transformer(w=10,d=32)",3534994,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3534996,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3535001,944,566,189,189,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3998116,943,566,189,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.005319,0.0,0,1,0,0,,188
mozilla-beta,"Transformer(w=10,d=32)",3892071,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.090426,0.7926,0,17,0,0,,39
mozilla-beta,"Transformer(w=10,d=32)",3892073,941,565,188,188,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.085106,0.7979,0,16,0,1,,38
mozilla-beta,"Transformer(w=10,d=32)",3892075,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.090426,0.8723,0,17,0,0,,24
mozilla-beta,"Transformer(w=10,d=32)",3892077,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.06383,0.9149,0,12,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",3892255,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069149,0.8511,0,13,0,0,,28
mozilla-beta,"Transformer(w=10,d=32)",3892256,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.053191,0.8511,0,10,0,0,,28
mozilla-beta,"Transformer(w=10,d=32)",3892258,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069149,0.867,0,13,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",3892260,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074468,0.8777,0,14,0,0,,23
mozilla-beta,"Transformer(w=10,d=32)",4594285,941,565,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.005319,0.0,0,1,0,0,,188
mozilla-beta,"Transformer(w=10,d=32)",2018684,940,564,188,188,"w=10,d=32",456.0,1,True,True,0.3333,1.0,0.5,0.010638,0.2926,1,2,1,0,-9.0,133
mozilla-beta,"Transformer(w=10,d=32)",3535050,939,563,188,188,"w=10,d=32",456.0,1,True,True,0.125,1.0,0.2222,0.037234,0.8883,1,7,1,0,-9.0,21
mozilla-beta,"Transformer(w=10,d=32)",3535052,939,563,188,188,"w=10,d=32",456.0,1,True,True,0.0667,1.0,0.125,0.074468,0.883,1,14,1,0,-1.0,22
mozilla-beta,"Transformer(w=10,d=32)",3535054,939,563,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074468,0.8989,0,14,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",3535056,939,563,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.106383,0.8032,0,20,0,0,,37
mozilla-beta,"Transformer(w=10,d=32)",3998149,939,563,188,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.005319,0.0,0,1,0,0,,188
mozilla-beta,"Transformer(w=10,d=32)",1703048,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.3333,1.0,0.5,0.010638,0.2447,1,2,1,0,-10.0,142
mozilla-beta,"Transformer(w=10,d=32)",4688474,937,562,187,188,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.06383,0.9202,0,12,0,1,,15
mozilla-beta,"Transformer(w=10,d=32)",4688479,937,562,187,188,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.06383,0.8883,0,12,0,1,,21
mozilla-beta,"Transformer(w=10,d=32)",4688484,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.0714,1.0,0.1333,0.069149,0.8404,1,13,1,0,0.0,30
mozilla-beta,"Transformer(w=10,d=32)",4688489,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.0714,1.0,0.1333,0.069149,0.6064,1,13,1,0,0.0,74
mozilla-beta,"Transformer(w=10,d=32)",4688499,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.0769,1.0,0.1429,0.06383,0.6436,1,12,1,0,0.0,67
mozilla-beta,"Transformer(w=10,d=32)",4688519,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.125,1.0,0.2222,0.037234,0.9255,1,7,1,0,0.0,14
mozilla-beta,"Transformer(w=10,d=32)",4688564,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.0909,1.0,0.1667,0.106383,0.8723,2,20,1,0,-4.0,24
mozilla-beta,"Transformer(w=10,d=32)",4688569,937,562,187,188,"w=10,d=32",456.0,1,True,True,0.125,1.0,0.2222,0.074468,0.8617,2,14,1,0,-5.0,26
mozilla-beta,"Transformer(w=10,d=32)",4688597,937,562,187,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058511,0.9309,0,11,0,0,,13
mozilla-beta,"Transformer(w=10,d=32)",4688603,937,562,187,188,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.06383,0.9043,0,12,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4408163,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.106952,0.7754,0,20,0,0,,42
mozilla-beta,"Transformer(w=10,d=32)",4408169,936,562,187,187,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.048128,0.8824,0,9,0,1,,22
mozilla-beta,"Transformer(w=10,d=32)",4408172,936,562,187,187,"w=10,d=32",456.0,2,True,True,0.1053,0.5,0.1739,0.090909,0.7433,2,17,1,1,-5.0,48
mozilla-beta,"Transformer(w=10,d=32)",4408178,936,562,187,187,"w=10,d=32",456.0,1,True,True,0.0833,1.0,0.1538,0.058824,0.8877,1,11,1,0,-1.0,21
mozilla-beta,"Transformer(w=10,d=32)",4594232,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.016043,0.2995,0,3,0,0,,131
mozilla-beta,"Transformer(w=10,d=32)",4594233,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.096257,0.8663,0,18,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",4688264,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058824,0.9198,0,11,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",4688287,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074866,0.9144,0,14,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",4688288,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.085561,0.893,0,16,0,0,,20
mozilla-beta,"Transformer(w=10,d=32)",4688292,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.053476,0.9358,0,10,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4688293,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.074866,0.9251,0,14,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",4688297,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.080214,0.8663,0,15,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",4688298,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064171,0.9251,0,12,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",4688302,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064171,0.9358,0,12,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4688307,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.080214,0.8824,0,15,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",4688308,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064171,0.9198,0,12,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",4688312,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069519,0.9144,0,13,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",4688313,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058824,0.9305,0,11,0,0,,13
mozilla-beta,"Transformer(w=10,d=32)",4688327,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058824,0.9091,0,11,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4688353,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.144385,0.6684,0,27,0,0,,62
mozilla-beta,"Transformer(w=10,d=32)",4688362,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.090909,0.8075,0,17,0,0,,36
mozilla-beta,"Transformer(w=10,d=32)",4688363,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.160428,0.6578,0,30,0,0,,64
mozilla-beta,"Transformer(w=10,d=32)",4688377,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069519,0.9037,0,13,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4688382,936,562,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064171,0.8877,0,12,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",4169674,935,561,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.058824,0.9144,0,11,0,0,,16
mozilla-beta,"Transformer(w=10,d=32)",4169678,935,561,187,187,"w=10,d=32",456.0,1,True,True,0.0769,1.0,0.1429,0.064171,0.8663,1,12,1,0,0.0,25
mozilla-beta,"Transformer(w=10,d=32)",4169782,935,561,187,187,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069519,0.8984,0,13,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",4381534,935,561,187,187,"w=10,d=32",456.0,1,True,True,0.3333,1.0,0.5,0.010695,0.2567,1,2,1,0,-10.0,139
mozilla-beta,"Transformer(w=10,d=32)",1484929,934,560,187,187,"w=10,d=32",456.0,1,True,True,0.3333,1.0,0.5,0.010695,0.2139,1,2,1,0,-10.0,147
mozilla-beta,"Transformer(w=10,d=32)",4167898,929,557,186,186,"w=10,d=32",456.0,1,True,True,1.0,1.0,1.0,0.0,0.0,1,0,1,0,-46.0,186
mozilla-beta,"Transformer(w=10,d=32)",4167900,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.053763,0.9086,0,10,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4167903,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.043011,0.129,0,8,0,0,,162
mozilla-beta,"Transformer(w=10,d=32)",4167907,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.102151,0.8387,0,19,0,0,,30
mozilla-beta,"Transformer(w=10,d=32)",4168154,929,557,186,186,"w=10,d=32",456.0,2,True,True,0.5,1.0,0.6667,0.005376,0.1505,1,1,2,0,-60.5,158
mozilla-beta,"Transformer(w=10,d=32)",4168155,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.086022,0.9032,0,16,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4168156,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069892,0.9194,0,13,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",4168157,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.069892,0.8656,0,13,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",4168159,929,557,186,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.096774,0.5108,0,18,0,0,,91
mozilla-beta,"Transformer(w=10,d=32)",3891447,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.102703,0.8486,0,19,0,0,,28
mozilla-beta,"Transformer(w=10,d=32)",3891449,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.102703,0.8703,0,19,0,0,,24
mozilla-beta,"Transformer(w=10,d=32)",3891451,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.010811,0.1351,0,2,0,0,,160
mozilla-beta,"Transformer(w=10,d=32)",3891453,928,557,186,185,"w=10,d=32",456.0,1,True,True,0.1111,1.0,0.2,0.043243,0.9514,1,8,1,0,0.0,9
mozilla-beta,"Transformer(w=10,d=32)",4168160,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.032432,0.0865,0,6,0,0,,169
mozilla-beta,"Transformer(w=10,d=32)",4168161,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.021622,0.0703,0,4,0,0,,172
mozilla-beta,"Transformer(w=10,d=32)",4168162,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.075676,0.8595,0,14,0,0,,26
mozilla-beta,"Transformer(w=10,d=32)",4168163,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.037838,0.1027,0,7,0,0,,166
mozilla-beta,"Transformer(w=10,d=32)",4168165,928,557,186,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.027027,0.0811,0,5,0,0,,170
mozilla-beta,"Transformer(w=10,d=32)",4168525,927,556,185,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064516,0.9086,0,12,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4168527,927,556,185,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.053763,0.9355,0,10,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4168531,927,556,185,186,"w=10,d=32",456.0,1,True,True,0.1429,1.0,0.25,0.032258,0.914,1,6,1,0,0.0,16
mozilla-beta,"Transformer(w=10,d=32)",4168960,927,556,185,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064516,0.8441,0,12,0,0,,29
mozilla-beta,"Transformer(w=10,d=32)",4168962,927,556,185,186,"w=10,d=32",456.0,2,True,True,0.3333,1.0,0.5,0.032258,0.9516,3,6,2,0,-2.5,9
mozilla-beta,"Transformer(w=10,d=32)",4168963,927,556,185,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.064516,0.8602,0,12,0,0,,26
mozilla-beta,"Transformer(w=10,d=32)",4168965,927,556,185,186,"w=10,d=32",456.0,2,True,True,0.2727,1.0,0.4286,0.043011,0.9409,3,8,2,0,-2.5,11
mozilla-beta,"Transformer(w=10,d=32)",4168966,927,556,185,186,"w=10,d=32",456.0,2,True,True,0.1818,0.5,0.2667,0.048387,0.9194,2,9,1,1,0.0,15
mozilla-beta,"Transformer(w=10,d=32)",4168968,927,556,185,186,"w=10,d=32",456.0,2,True,True,0.2222,1.0,0.3636,0.037634,0.8011,2,7,2,0,-12.5,37
mozilla-beta,"Transformer(w=10,d=32)",4168969,927,556,185,186,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.043011,0.9355,0,8,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4168971,927,556,185,186,"w=10,d=32",456.0,2,True,True,0.2857,1.0,0.4444,0.053763,0.8925,4,10,2,0,-3.5,20
mozilla-beta,"Transformer(w=10,d=32)",4788092,922,553,184,185,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.010811,0.0162,0,2,0,0,,182
mozilla-beta,"Transformer(w=10,d=32)",4789280,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.065217,0.9022,0,12,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4789281,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.081522,0.9185,0,15,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",4789303,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.065217,0.8967,0,12,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",4789304,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.065217,0.9022,0,12,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4789308,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.070652,0.8913,0,13,0,0,,20
mozilla-beta,"Transformer(w=10,d=32)",4789309,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.081522,0.8913,0,15,0,0,,20
mozilla-beta,"Transformer(w=10,d=32)",4789313,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.070652,0.875,0,13,0,0,,23
mozilla-beta,"Transformer(w=10,d=32)",4789314,921,553,184,184,"w=10,d=32",456.0,1,True,True,0.1538,1.0,0.2667,0.059783,0.8967,2,11,1,0,-6.0,19
mozilla-beta,"Transformer(w=10,d=32)",4789318,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.070652,0.8859,0,13,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",4789319,921,553,184,184,"w=10,d=32",456.0,1,True,True,0.1176,1.0,0.2105,0.081522,0.8641,2,15,1,0,-6.0,25
mozilla-beta,"Transformer(w=10,d=32)",4789323,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.070652,0.9076,0,13,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4789324,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.059783,0.9402,0,11,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",4789328,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.081522,0.8804,0,15,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",4789329,921,553,184,184,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.043478,0.9239,0,8,0,1,,14
mozilla-beta,"Transformer(w=10,d=32)",4789343,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.059783,0.9348,0,11,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4789398,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.086957,0.8967,0,16,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",4789434,921,553,184,184,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.048913,0.9076,0,9,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",3892171,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.039106,0.9609,0,7,0,1,,7
mozilla-beta,"Transformer(w=10,d=32)",3892173,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.039106,0.676,0,7,0,1,,58
mozilla-beta,"Transformer(w=10,d=32)",3892177,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.0625,1.0,0.1176,0.083799,0.8659,1,15,1,0,-2.0,24
mozilla-beta,"Transformer(w=10,d=32)",3892540,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.078212,0.7542,0,14,0,1,,44
mozilla-beta,"Transformer(w=10,d=32)",3892541,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.061453,0.9106,0,11,0,1,,16
mozilla-beta,"Transformer(w=10,d=32)",3892542,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.2,1.0,0.3333,0.022346,0.1229,1,4,1,0,-10.0,157
mozilla-beta,"Transformer(w=10,d=32)",3892543,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.2,1.0,0.3333,0.044693,0.4302,2,8,1,0,-5.0,102
mozilla-beta,"Transformer(w=10,d=32)",3892545,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.067039,0.905,0,12,0,1,,17
mozilla-beta,"Transformer(w=10,d=32)",3892546,896,538,179,179,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.083799,0.8436,0,15,0,0,,28
mozilla-beta,"Transformer(w=10,d=32)",3892548,896,538,179,179,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.072626,0.8156,0,13,0,0,,33
mozilla-beta,"Transformer(w=10,d=32)",3892549,896,538,179,179,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.089385,0.7318,0,16,0,0,,48
mozilla-beta,"Transformer(w=10,d=32)",4167950,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.1,1.0,0.1818,0.050279,0.8939,1,9,1,0,-1.0,19
mozilla-beta,"Transformer(w=10,d=32)",4167952,896,538,179,179,"w=10,d=32",456.0,1,True,False,0.0,0.0,0.0,0.039106,0.9162,0,7,0,1,,15
mozilla-beta,"Transformer(w=10,d=32)",4167956,896,538,179,179,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.094972,0.8603,0,17,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",4168198,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.125,1.0,0.2222,0.078212,0.905,2,14,1,0,-5.0,17
mozilla-beta,"Transformer(w=10,d=32)",4168199,896,538,179,179,"w=10,d=32",456.0,1,True,True,0.0714,1.0,0.1333,0.072626,0.9106,1,13,1,0,-1.0,16
mozilla-beta,"Transformer(w=10,d=32)",4168200,896,538,179,179,"w=10,d=32",456.0,0,False,False,0.0,0.0,0.0,0.078212,0.9162,0,14,0,0,,15
